,flat_price,rooms,area,living_area,kitchen_area,floor,finishing,deal_type,house_age,wall_material,house_series,house_floors,elevator,latitude,longitude,center_distance
1180,10.4,1.0,34.4,19.0,10.0,11.0,Косметический,Свободная продажа,1966.0,Железобетон,ii-18,12.0,есть,55.746137,37.408966,13.12611588349373
1181,10.7,1.0,31.9,18.754882337030025,7.0,1.0,Не известно,Неизвестно,1959.0,Блочный,II-18-0109Б,9.0,есть,55.674839,37.53526,10.033562578004366
1182,17.19,3.0,64.4,43.9,7.3,4.0,Дизайнерский,Свободная продажа,1969.0,Железобетон,II-05,9.0,есть,55.710621,37.743893,9.167545942495448
1183,19.5,2.0,51.0,30.0,11.0,4.0,Косметический,Свободная продажа,2019.0,Монолитный,Серия неизвестна,46.0,есть,55.75133,37.526887,5.70497421062901
1184,22.45,2.0,53.0,29.0,18.0,3.0,Отсутствует,Свободная продажа,2018.0,Смешанные,Серия неизвестна,19.0,есть,55.785169,37.564033,4.999934405670821
1185,11.9,1.0,30.0,17.5,7.0,3.0,Дизайнерский,Свободная продажа,1959.0,Кирпичный,01-пз индивидуальный проект,8.0,есть,55.788869,37.486724,9.190215039631182
1186,11.0,1.0,33.0,18.0,6.6,1.0,Евро,Свободная продажа,1958.0,Кирпичный,II-14,5.0,есть,55.791025,37.495437,8.819943218103585
1187,15.7,3.0,66.0,45.4,8.2,2.0,Требует ремонта,Свободная продажа,1974.0,Кирпичный,п-67,12.0,есть,55.687497,37.690911,8.527668100826283
1188,11.7,1.0,33.0,7.0,17.4,8.0,Евро,Альтернатива,1967.0,Железобетон,II-57,9.0,есть,55.837338,37.654951,9.78403874735424
1189,9.29,1.0,39.0,20.9,8.6,9.0,Косметический,Свободная продажа,1980.0,Железобетон,П-47,12.0,есть,55.648717,37.716091,13.05648347260822
1190,12.0,1.0,53.0,18.754882337030025,8.0,10.0,Не известно,Неизвестно,2011.0,Смешанные,а-типовой,14.0,есть,55.467489,37.544746,32.00805832584699
1191,11.7,3.0,52.4,34.1,6.2,5.0,Требует ремонта,Свободная продажа,1960.0,Кирпичный,1-511,5.0,Неизвестно,55.831362,37.529322,10.432355861955513
1192,55.0,3.0,86.0,50.12529182879378,30.0,2.0,Не известно,Неизвестно,2014.0,Монолитный,Серия неизвестна,21.0,есть,55.704093,37.493156,9.471766018957629
1193,310.0,5.0,254.0,122.89572649572649,22.97391304347826,8.0,Отсутствует,Свободная продажа,2021.0,Монолитный,Серия неизвестна,9.0,Неизвестно,55.735829,37.56768,3.6226437873280726
1195,22.0,1.0,40.4,14.9,14.6,12.0,Требует ремонта,Свободная продажа,2022.0,Монолитный,Серия неизвестна,15.0,есть,55.700978,37.49347,9.655600545926866
1196,22.0,3.0,77.0,50.12529182879378,10.0,7.0,Не известно,Неизвестно,1989.0,Железобетон,КОПЭ,22.0,есть,55.651811,37.395635,17.87212543910879
1197,17.1,2.0,55.0,34.0,11.0,4.0,Евро,Свободная продажа,1957.0,Кирпичный,01-пз индивидуальный проект,4.0,Неизвестно,55.747637,37.701691,5.2944197296775135
1198,16.5,3.0,54.0,42.0,6.0,3.0,Дизайнерский,Свободная продажа,1960.0,Кирпичный,1-511,5.0,Неизвестно,55.804253,37.453998,11.80721649678679
1199,59.959241,3.0,104.8,50.2,14.5,15.0,Не известно,Свободная продажа,2011.0,Монолитный,Серия неизвестна,18.0,есть,55.79749,37.49511,9.212509076927201
1200,195.0,6.0,487.0,172.84647887323945,26.970886075949366,30.0,Отсутствует,Свободная продажа,2006.0,Монолитный,01-пз индивидуальный проект,31.0,есть,55.652659,37.475513,14.22251546458752
1202,9.0,1.0,33.0,19.0,6.0,4.0,Косметический,Альтернатива,1970.0,Панельный,II-49,9.0,есть,55.722041,37.810863,12.581712201458235
1203,15.09,2.0,68.4,34.9,10.4,7.0,Евро,Свободная продажа,2010.0,Иные,И-79-99,19.0,есть,55.595699,37.343398,24.510079866220746
1204,12.1,1.0,29.5,18.754882337030025,6.0,3.0,Не известно,Неизвестно,1972.0,Железобетон,II-49,12.0,есть,55.818301,37.62678,7.4037107471479064
1205,22.0,2.0,56.0,32.24744287268771,18.0,12.0,Не известно,Неизвестно,2016.0,Монолитный,01-пз индивидуальный проект,17.0,есть,55.76719,37.705248,5.748528004895565
1207,10.8,1.0,46.9,24.4,10.1,6.0,Дизайнерский,Неизвестно,2017.0,Смешанные,01-пз индивидуальный проект,18.0,есть,55.54289,37.486122,24.711879412387145
1208,16.29,3.0,63.0,50.12529182879378,8.0,5.0,Не известно,Неизвестно,1982.0,Панельный,П-30,12.0,есть,55.681108,37.459846,12.679215362131334
1209,120.0,4.0,164.0,79.50650510204082,10.0,5.0,Дизайнерский,Свободная продажа,2003.0,Монолитный,Серия неизвестна,12.0,Неизвестно,55.773155,37.597208,2.6848543157843374
1210,14.7,1.0,43.5,16.8,13.5,5.0,Евро,Свободная продажа,2020.0,Панельный,Серия неизвестна,20.0,есть,55.774659,37.737426,7.925752530322438
1211,17.5,1.0,40.0,19.6,9.7,13.0,Дизайнерский,Свободная продажа,2011.0,Монолитный,Серия неизвестна,27.0,есть,55.784617,37.462784,10.381436741918298
1212,12.2,2.0,52.1,26.9,11.6,17.0,Евро,Свободная продажа,2021.0,Панельный,Серия неизвестна,17.0,Неизвестно,55.544026,37.478064,24.768260940001777
1213,31.0,3.0,81.6,50.12529182879378,25.0,23.0,Отсутствует,Свободная продажа,2021.0,Монолитный,"14/14, индивидуальный",42.0,есть,55.696179,37.469782,11.18276621157431
1214,80.0,2.0,60.8,16.8,26.7,4.0,Дизайнерский,Свободная продажа,2018.0,Монолитный,Серия неизвестна,8.0,есть,55.747287,37.622774,0.6126931772913599
1215,11.9,1.0,38.5,19.5,10.0,22.0,Косметический,Альтернатива,1997.0,Блочный,КОПЭ,22.0,есть,55.830417,37.578594,9.069549148124032
1216,75.0,5.0,171.0,12.0,117.0,5.0,Евро,Свободная продажа,2005.0,Смешанные,01-пз индивидуальный проект,9.0,есть,55.737948,37.416314,12.746144392730123
1217,52.9,4.0,152.4,120.0,30.0,9.0,Требует ремонта,Свободная продажа,2015.0,Монолитный,"14/14, индивидуальный",21.0,есть,55.756376,37.508975,6.846148225528359
1218,18.9,2.0,47.0,32.24744287268771,18.0,7.0,Требует ремонта,Свободная продажа,2022.0,Монолитно-кирпичный,Серия неизвестна,17.0,есть,55.69042,37.656586,7.277757783319238
1219,58.983249,3.0,107.6,55.2,19.3,15.0,Отсутствует,Свободная продажа,2019.0,Монолитный,"14/14, индивидуальный",21.0,есть,55.807344,37.647199,6.433379897612041
1220,7.8,1.0,32.8,15.8,6.7,1.0,Не известно,Свободная продажа,1972.0,Панельный,II-49,9.0,есть,55.765544,37.838971,13.971069497535073
1221,7.95,1.0,27.9,17.3,4.0,1.0,Евро,Свободная продажа,1957.0,Кирпичный,"14/14, индивидуальный",5.0,есть,55.683397,37.45955,12.536678477598857
1222,42.0,4.0,135.6,79.50650510204082,18.169964664310953,2.0,Требует ремонта,Свободная продажа,2014.0,Кирпичный,II-14,12.0,есть,55.704981,37.501618,8.979305242822917
1223,12.25,1.0,39.0,20.9,8.6,3.0,Не известно,Свободная продажа,1996.0,Блочный,П-55,14.0,есть,55.830407,37.580104,9.0432925296972
1224,24.8,3.0,71.8,44.6,10.5,4.0,Евро,Альтернатива,2017.0,Монолитный,П-44,19.0,есть,55.724728,37.743067,8.437835612632213
1225,8.98,1.0,38.2,18.0,8.0,6.0,Косметический,Свободная продажа,2013.0,Панельный,П-111М,17.0,Неизвестно,55.604753,37.358426,23.127256981113852
1226,13.0,2.0,31.7,22.6,8.0,1.0,Евро,Свободная продажа,1963.0,Железобетон,II-18-0109Б,9.0,есть,55.674174,37.553603,9.556485826540472
1227,15.5,1.0,42.4,18.0,9.0,2.0,Не известно,Альтернатива,2004.0,Железобетон,01-пз индивидуальный проект,25.0,есть,55.670214,37.466979,13.141869689772204
1228,61.5,3.0,90.1,50.12529182879378,10.0,37.0,Дизайнерский,Неизвестно,2018.0,Монолитный,01-пз индивидуальный проект,44.0,есть,55.770806,37.564212,3.958995669306514
1229,9.5,2.0,53.0,28.7,9.0,14.0,Требует ремонта,Альтернатива,2009.0,Железобетон,ГМС-1 (ГМС-2001),16.0,есть,55.501488,37.575459,28.01749225903721
1230,77.9,4.0,100.0,70.0,10.0,3.0,Частичный ремонт,Свободная продажа,2021.0,Монолитный,Серия неизвестна,25.0,Неизвестно,55.714506,37.474695,9.908223633265528
1231,7.3,1.0,40.7,29.7,11.0,2.0,Евро,Альтернатива,2021.0,Монолитно-кирпичный,Серия неизвестна,3.0,Неизвестно,55.48881,36.917255,52.97382567093264
1232,8.6,1.0,37.7,21.0,7.2,5.0,Косметический,Свободная продажа,1973.0,Блочный,II-68,12.0,есть,55.599626,37.669513,17.274528801084
1233,21.5,2.0,73.0,40.0,10.0,4.0,Евро,Свободная продажа,1980.0,Кирпичный,II-05,5.0,есть,55.792422,37.691477,6.455564885170666
1234,10.2,1.0,37.0,20.0,10.0,9.0,Евро,Свободная продажа,1970.0,Железобетон,И-209а,12.0,есть,55.728256,37.774804,10.21370496996837
1235,16.5,4.0,62.1,79.50650510204082,6.0,4.0,Косметический,Альтернатива,1976.0,Железобетон,II-49,9.0,есть,55.605373,37.579798,16.498270573409954
1236,16.0,2.0,66.2,31.4,18.0,7.0,Отсутствует,Свободная продажа,2022.0,Железобетон,01-пз индивидуальный проект,24.0,есть,55.624434,37.343101,22.362070698116195
1237,12.0,2.0,38.0,22.2,9.0,3.0,Евро,Свободная продажа,2016.0,Иные,II-01,14.0,есть,55.616554,37.264642,26.845289077598682
1238,15.6,1.0,37.0,10.0,12.0,16.0,Не известно,Свободная продажа,2017.0,Монолитный,01-пз индивидуальный проект,33.0,есть,55.645476,37.707215,13.126773065307297
1239,87.0,3.0,102.8,62.8,10.0,2.0,Косметический,Свободная продажа,1965.0,Кирпичный,01-пз индивидуальный проект,9.0,есть,55.760768,37.592195,1.8773047889743015
1240,13.499,2.0,54.2,38.0,12.0,8.0,Евро,Свободная продажа,2019.0,Иные,Серия неизвестна,19.0,есть,55.702982,37.948871,21.509513901377044
1242,16.686,2.0,81.0,44.2,10.0,14.0,Не известно,Свободная продажа,2013.0,Блочный,"14/14, индивидуальный",45.0,есть,55.579688,37.671085,19.475936415068023
1244,10.0,1.0,27.4,18.754882337030025,5.8,1.0,Не известно,Неизвестно,1967.0,Панельный,I-515,5.0,Неизвестно,55.64159,37.520258,13.735896361244093
1245,14.0,3.0,62.7,50.12529182879378,13.041893539211703,9.0,Не известно,Свободная продажа,1979.0,Панельный,1605-АМ-12,12.0,есть,55.88403,37.590165,14.801371074758853
1246,8.999999,1.0,32.6,18.7,6.7,9.0,Не известно,Свободная продажа,1974.0,Панельный,инд. i,9.0,есть,55.68128,37.646363,8.076589539853886
1247,26.75,3.0,83.0,40.0,21.0,5.0,Не известно,Свободная продажа,2022.0,Монолитный,Серия неизвестна,15.0,есть,55.724809,37.750828,8.891323813685563
1248,32.0,3.0,104.0,54.0,14.0,2.0,Дизайнерский,Свободная продажа,2001.0,Монолитный,01-пз индивидуальный проект,18.0,есть,55.624825,37.611356,14.164744975310013
1249,13.9,1.0,42.5,18.754882337030025,14.3,9.0,Требует ремонта,Свободная продажа,2023.0,Монолитный,Серия неизвестна,20.0,Неизвестно,55.830746,37.402318,16.1078482367365
1250,9.3,1.0,43.2,22.9,11.6,1.0,Косметический,Свободная продажа,2014.0,Монолитный,01-пз индивидуальный проект,12.0,есть,55.575475,37.47156,21.69982371835899
1251,9.2,1.0,33.0,17.1,7.1,3.0,Не известно,Свободная продажа,1967.0,Кирпичный,01-пз индивидуальный проект,12.0,есть,55.871647,37.695079,14.17655609594377
1252,23.9,2.0,75.5,32.24744287268771,20.0,27.0,Дизайнерский,Свободная продажа,2017.0,Монолитный,Серия неизвестна,28.0,есть,55.854825,37.497018,13.724870248854037
1253,10.3,1.0,46.0,33.0,7.0,6.0,Косметический,Свободная продажа,1972.0,Панельный,Серия неизвестна,14.0,Неизвестно,55.811128,37.514688,9.22729506420684
1254,24.0,3.0,80.0,50.12529182879378,13.041893539211703,9.0,Косметический,Свободная продажа,1993.0,Железобетон,01-пз индивидуальный проект,25.0,есть,55.649251,37.484397,14.182610747337318
1255,10.5,1.0,38.0,20.0,8.0,10.0,Евро,Неизвестно,1985.0,Железобетон,П-44,17.0,есть,55.643597,37.769936,15.403005126072447
1256,20.99,2.0,55.3,32.24744287268771,12.0,10.0,Дизайнерский,Альтернатива,2011.0,Монолитный,Серия неизвестна,27.0,есть,55.784617,37.462784,10.381436741918298
1257,15.5,2.0,54.2,32.3,9.2,12.0,Евро,Альтернатива,1987.0,Железобетон,П-3,17.0,есть,55.739093,37.866469,15.687017259367241
1258,6.65,1.0,31.9,18.754882337030025,15.3,14.0,Не известно,Неизвестно,2022.0,Монолитный,Серия неизвестна,17.0,есть,55.509217,37.337199,32.293221639785116
1259,239.0,4.0,238.0,126.0,12.0,7.0,Не известно,Свободная продажа,2010.0,Монолитный,Серия неизвестна,9.0,Неизвестно,55.772816,37.594126,2.751016797090013
1260,75.0,4.0,220.0,12.0,180.0,5.0,Евро,Свободная продажа,2000.0,Монолитный,Серия неизвестна,26.0,есть,55.724271,37.44691,11.16540561731834
